Time,Displacement,Force,Strain 1
14.88,0.2479,2.8527,0.0674
14.9,0.2482,2.8557,0.0675
14.92,0.2485,2.8588,0.0675
14.94,0.2488,2.8621,0.0676
14.96,0.2492,2.8657,0.0677
14.98,0.2496,2.87,0.0678
15,0.2501,2.8752,0.068
15.02,0.2505,2.8811,0.0681
15.04,0.2509,2.8869,0.0683
15.06,0.2512,2.8921,0.0684
15.08,0.2516,2.8965,0.0685
15.1,0.2519,2.9004,0.0686
15.12,0.2522,2.9041,0.0687
15.14,0.2525,2.9079,0.0688
15.16,0.2527,2.9114,0.0688
15.18,0.253,2.9145,0.0689
15.2,0.2532,2.9173,0.0691
15.22,0.2535,2.9203,0.0691
15.24,0.2538,2.9235,0.0692
15.26,0.2541,2.9266,0.0693
15.28,0.2545,2.9304,0.0694
15.3,0.2549,2.9349,0.0695
15.32,0.2554,2.9401,0.0696
15.34,0.2558,2.9457,0.0698
15.36,0.2562,2.9516,0.0699
15.38,0.2565,2.9568,0.07
15.4,0.2569,2.9612,0.0702
15.42,0.2572,2.9652,0.0703
15.44,0.2575,2.9691,0.0703
15.46,0.2578,2.9728,0.0704
15.48,0.2581,2.9762,0.0705
15.5,0.2583,2.9793,0.0706
15.52,0.2585,2.9824,0.0707
15.54,0.2588,2.9852,0.0707
15.56,0.2592,2.9883,0.0708
15.58,0.2596,2.9922,0.0709
15.6,0.26,2.9971,0.0711
15.62,0.2605,3.0026,0.0712
15.64,0.2609,3.0088,0.0713
15.66,0.2613,3.0145,0.0715
15.68,0.2616,3.0195,0.0716
15.7,0.2619,3.0235,0.0717
15.72,0.2622,3.0272,0.0718
15.74,0.2625,3.0306,0.0719
15.76,0.2628,3.0339,0.072
15.78,0.263,3.037,0.0721
15.8,0.2633,3.0402,0.0721
15.82,0.2635,3.0432,0.0722
15.84,0.2638,3.0463,0.0723
15.86,0.2641,3.0496,0.0724
15.88,0.2645,3.0532,0.0725
15.9,0.2649,3.0573,0.0726
15.92,0.2653,3.0622,0.0727
15.94,0.2658,3.0678,0.0728
15.96,0.2662,3.0737,0.0729
15.98,0.2666,3.0792,0.0731
16,0.2669,3.084,0.0732
16.02,0.2672,3.0882,0.0733
16.04,0.2675,3.092,0.0734
16.06,0.2678,3.0958,0.0735
16.08,0.2681,3.0995,0.0736
16.1,0.2683,3.1026,0.0737
16.12,0.2686,3.1056,0.0738
16.14,0.2689,3.1084,0.0738
16.16,0.2691,3.1115,0.0739
16.18,0.2695,3.115,0.074
16.2,0.2699,3.1195,0.0741
16.22,0.2704,3.1248,0.0742
16.24,0.2709,3.1307,0.0744
16.26,0.2712,3.1364,0.0745
16.28,0.2716,3.1418,0.0747
16.3,0.2719,3.146,0.0748
16.32,0.2722,3.1497,0.0749
16.34,0.2725,3.153,0.075
16.36,0.2728,3.1564,0.075
16.38,0.2731,3.1599,0.0751
16.4,0.2733,3.1633,0.0752
16.42,0.2736,3.1664,0.0752
16.44,0.2739,3.1694,0.0754
16.46,0.2741,3.1726,0.0754
16.48,0.2744,3.176,0.0755
16.5,0.2748,3.1796,0.0756
16.52,0.2752,3.1842,0.0757
16.54,0.2757,3.1895,0.0758
16.56,0.2761,3.1951,0.076
16.58,0.2765,3.2009,0.0761
16.6,0.2769,3.2063,0.0763
16.62,0.2772,3.2108,0.0764
16.64,0.2776,3.2148,0.0765
16.66,0.2778,3.2184,0.0766
16.68,0.2781,3.2219,0.0767
16.7,0.2784,3.2252,0.0768
16.72,0.2786,3.2284,0.0768
16.74,0.2789,3.2313,0.0769
16.76,0.2792,3.234,0.077
16.78,0.2795,3.2372,0.077
16.8,0.2799,3.2411,0.0771
16.82,0.2803,3.2456,0.0773
16.84,0.2807,3.2509,0.0774
16.86,0.2811,3.2568,0.0775
16.88,0.2815,3.2624,0.0777
16.9,0.2818,3.2672,0.0778
16.92,0.2822,3.2714,0.0779
16.94,0.2825,3.2752,0.078
16.96,0.2827,3.2791,0.0781
16.98,0.2831,3.2828,0.0782
17,0.2833,3.2863,0.0783
17.02,0.2836,3.2897,0.0784
17.04,0.2839,3.2929,0.0784
17.06,0.2841,3.2961,0.0785
17.08,0.2845,3.2993,0.0786
17.1,0.2848,3.3025,0.0787
17.12,0.2852,3.3064,0.0788
17.14,0.2856,3.311,0.0789
17.16,0.2861,3.3164,0.0791
17.18,0.2865,3.3222,0.0792
17.2,0.2869,3.328,0.0794
17.22,0.2872,3.3332,0.0795
17.24,0.2876,3.3375,0.0796
17.26,0.2878,3.3415,0.0797
17.28,0.2882,3.3452,0.0798
17.3,0.2884,3.3486,0.0799
17.32,0.2887,3.3519,0.08
17.34,0.2889,3.3549,0.08
17.36,0.2892,3.358,0.0801
17.38,0.2895,3.361,0.0802
17.4,0.2898,3.3642,0.0803
17.42,0.2902,3.3681,0.0804
17.44,0.2906,3.3725,0.0805
17.46,0.2911,3.3779,0.0806
17.48,0.2915,3.3839,0.0808
17.5,0.2919,3.3896,0.0809
17.52,0.2922,3.3945,0.081
17.54,0.2925,3.3985,0.0811
17.56,0.2928,3.4023,0.0812
17.58,0.2931,3.4062,0.0813
17.6,0.2934,3.4101,0.0814
17.62,0.2937,3.4135,0.0815
17.64,0.2939,3.4166,0.0816
17.66,0.2942,3.4197,0.0817
17.68,0.2945,3.4229,0.0818
17.7,0.2948,3.4261,0.0819
17.72,0.2952,3.4297,0.082
17.74,0.2956,3.4341,0.0821
17.76,0.296,3.4391,0.0822
17.78,0.2965,3.4448,0.0823
17.8,0.2969,3.4507,0.0825
17.82,0.2973,3.4565,0.0827
17.84,0.2976,3.4614,0.0828
17.86,0.2979,3.4653,0.0829
17.88,0.2982,3.4687,0.0829
17.9,0.2984,3.472,0.083
17.92,0.2987,3.4751,0.0831
17.94,0.2989,3.4782,0.0832
17.96,0.2992,3.4812,0.0833
17.98,0.2995,3.4844,0.0834
18,0.2998,3.4874,0.0835
18.02,0.3002,3.4909,0.0835
18.04,0.3005,3.4954,0.0837
18.058,0.301,3.5002,0.0838
